contaminante,fecha,estacion,observado,predicho_idw,residuo,error_abs
PM2.5,1970-01-01 00:00:00.000000010,Centro de Alto Rendimiento,11.067521367521367,10.33487031700288,-0.7326510505184878,0.7326510505184878
PM2.5,1970-01-01 00:00:00.000000010,Ciudad Bolivar,23.082496413199426,18.09719292119633,-4.985303492003094,4.985303492003094
PM2.5,1970-01-01 00:00:00.000000010,Colina,10.794227994227994,9.852005943536405,-0.9422220506915888,0.9422220506915888
PM2.5,1970-01-01 00:00:00.000000010,Colina,9.852005943536405,10.794227994227994,0.9422220506915888,0.9422220506915888
PM2.5,1970-01-01 00:00:00.000000010,Colina,10.877460770328105,10.794227994227994,-0.08323277610011104,0.08323277610011104
PM2.5,1970-01-01 00:00:00.000000010,Colina,8.702508361204014,10.794227994227994,2.0917196330239793,2.0917196330239793
PM2.5,1970-01-01 00:00:00.000000010,Fontibon,17.105516265912307,18.02830985915493,0.9227935932426234,0.9227935932426234
PM2.5,1970-01-01 00:00:00.000000010,Fontibon,18.02830985915493,17.105516265912307,-0.9227935932426234,0.9227935932426234
PM2.5,1970-01-01 00:00:00.000000010,Fontibon,16.5070323488045,17.105516265912307,0.5984839171078065,0.5984839171078065
PM2.5,1970-01-01 00:00:00.000000010,Fontibon,20.882419127988747,17.105516265912307,-3.77690286207644,3.77690286207644
PM2.5,1970-01-01 00:00:00.000000010,Fontibon,17.196739130434782,17.105516265912307,-0.09122286452247508,0.09122286452247508
PM2.5,1970-01-01 00:00:00.000000010,Guaymaral,10.570809248554914,13.936,3.365190751445086,3.365190751445086
PM2.5,1970-01-01 00:00:00.000000010,Guaymaral,13.936,10.570809248554914,-3.365190751445086,3.365190751445086
PM2.5,1970-01-01 00:00:00.000000010,Guaymaral,15.40200286123033,10.570809248554914,-4.831193612675415,4.831193612675415
PM2.5,1970-01-01 00:00:00.000000010,Guaymaral,14.11938202247191,10.570809248554914,-3.5485727739169963,3.5485727739169963
PM2.5,1970-01-01 00:00:00.000000010,Guaymaral,11.866477272727272,10.570809248554914,-1.2956680241723575,1.2956680241723575
PM2.5,1970-01-01 00:00:00.000000010,Kennedy,18.043661971830986,22.58333333333333,4.539671361502343,4.539671361502343
PM2.5,1970-01-01 00:00:00.000000010,Kennedy,22.58333333333333,18.043661971830986,-4.539671361502343,4.539671361502343
PM2.5,1970-01-01 00:00:00.000000010,Kennedy,17.76280400572246,18.043661971830986,0.280857966108524,0.280857966108524
PM2.5,1970-01-01 00:00:00.000000010,Kennedy,23.687835926449782,18.043661971830986,-5.644173954618797,5.644173954618797
PM2.5,1970-01-01 00:00:00.000000010,Kennedy,20.680945347119646,18.043661971830986,-2.6372833752886606,2.6372833752886606
PM2.5,1970-01-01 00:00:00.000000010,Las Ferias,9.447875354107648,15.851428571428572,6.403553217320924,6.403553217320924
PM2.5,1970-01-01 00:00:00.000000010,Las Ferias,15.851428571428572,9.447875354107648,-6.403553217320924,6.403553217320924
PM2.5,1970-01-01 00:00:00.000000010,Las Ferias,14.200282087447109,9.447875354107648,-4.752406733339461,4.752406733339461
PM2.5,1970-01-01 00:00:00.000000010,Las Ferias,16.197183098591548,9.447875354107648,-6.7493077444839,6.7493077444839
PM2.5,1970-01-01 00:00:00.000000010,Las Ferias,13.71303074670571,9.447875354107648,-4.2651553925980625,4.2651553925980625
PM2.5,1970-01-01 00:00:00.000000010,MinAmbiente,9.68206599713056,13.504249291784705,3.8221832946541454,3.8221832946541454
PM2.5,1970-01-01 00:00:00.000000010,MinAmbiente,13.504249291784705,9.68206599713056,-3.8221832946541454,3.8221832946541454
PM2.5,1970-01-01 00:00:00.000000010,MinAmbiente,13.9070796460177,9.68206599713056,-4.22501364888714,4.22501364888714
PM2.5,1970-01-01 00:00:00.000000010,MinAmbiente,15.374120956399436,9.68206599713056,-5.6920549592688765,5.6920549592688765
PM2.5,1970-01-01 00:00:00.000000010,MinAmbiente,11.18758815232722,9.68206599713056,-1.50552215519666,1.50552215519666
PM2.5,1970-01-01 00:00:00.000000010,Movil Fontibon,20.83115220483641,19.870857142857144,-0.9602950619792665,0.9602950619792665
