Año,Mes,Estacion,Localidad,Fuente,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,lat,lon,dias_esperados
2020,8,Usaquen,Usaquén,NASA_POWER,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,4.707306,-74.330417,31
2020,9,Bolivia,Engativá,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.736978,-74.555,30
2020,9,Carvajal - Sevillana,Tunjuelito,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.589722,-74.2175,30
2020,9,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.658556,-74.088556,30
2020,9,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.577778,-74.165167,30
2020,9,Colina,Suba,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.737194444444445,-74.06947222222222,30
2020,9,Fontibon,Fontibón,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.679722,-74.1425,30
2020,9,Guaymaral,Suba,NASA_POWER,13.546333333333333,85.146,0.978,,166.47,5.549,4.7837556,-74.044183,30
2020,9,Kennedy,Kennedy,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.621389,-74.140833,30
2020,9,Las Ferias,Engativá,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.690722,-74.0986,30
2020,9,MinAmbiente,Teusaquillo,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.629306,-74.186944,30
2020,9,Movil Fontibon,Fontibón,NASA_POWER,23.928,67.68266666666666,1.2280000000000002,,73.7,2.4566666666666666,4.640764,-74.870833,30
2020,9,Puente Aranda,Puente Aranda,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.592444,-74.106667,30
2020,9,SUBA,Suba,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.68025,-74.596111,30
2020,9,San Cristobal,San Cristóbal,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.5725,-74.086389,30
2020,9,Suba,Suba,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.68025,-74.596111,30
2020,9,Tunal,Tunjuelito,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.575556,-74.138889,30
2020,9,Usaquen,Usaquén,NASA_POWER,18.945333333333334,76.04299999999999,1.1340000000000001,,119.27000000000001,3.975666666666667,4.707306,-74.330417,30
2020,10,Bolivia,Engativá,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.736978,-74.555,31
2020,10,Carvajal - Sevillana,Tunjuelito,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.589722,-74.2175,31
2020,10,Centro de Alto Rendimiento,Barrios Unidos,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.658556,-74.088556,31
2020,10,Ciudad Bolivar,Ciudad Bolívar,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.577778,-74.165167,31
2020,10,Colina,Suba,NASA_POWER,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,4.737194444444445,-74.06947222222222,31
