year,month,n_total,n_flag_iqr15,n_flag_iqr30,mean_value,std_value,variable,pct_flag_iqr15,pct_flag_iqr30
2023,7,254,21,4,9.134260910067613e-05,0.00013692614365710902,grad_PM25_grid,8.26771653543307,1.5748031496062993
2023,8,254,22,7,0.00011764196520428955,0.0002139030013279882,grad_PM25_grid,8.661417322834646,2.7559055118110236
2023,9,254,30,12,0.00011801515836875546,0.0001902534301573085,grad_PM25_grid,11.811023622047244,4.724409448818897
2023,10,254,40,18,0.00015729188576843277,0.0002656620620454849,grad_PM25_grid,15.748031496062993,7.086614173228346
2023,11,254,36,13,0.00013530956649927475,0.00022903341891874286,grad_PM25_grid,14.173228346456693,5.118110236220472
2023,12,254,34,16,0.00013881648692749672,0.00022650468418116716,grad_PM25_grid,13.385826771653543,6.299212598425197
2024,1,254,30,9,0.0001386862712300638,0.00020687440795607822,grad_PM25_grid,11.811023622047244,3.543307086614173
2024,2,254,21,10,0.0001225903665689118,0.00018223039310314874,grad_PM25_grid,8.26771653543307,3.937007874015748
2024,3,254,27,7,0.00013533442208280382,0.0002107255604084694,grad_PM25_grid,10.62992125984252,2.7559055118110236
2024,4,254,23,5,0.00011879874331460663,0.00016693229752906804,grad_PM25_grid,9.05511811023622,1.968503937007874
2024,5,254,25,5,0.00012540199219189397,0.00017753198238338366,grad_PM25_grid,9.84251968503937,1.968503937007874
2024,6,254,25,7,0.00012402195202610572,0.00017804761290063684,grad_PM25_grid,9.84251968503937,2.7559055118110236
2024,7,254,23,7,0.00011793826353672269,0.0002056180760101749,grad_PM25_grid,9.05511811023622,2.7559055118110236
2024,8,254,30,14,0.00014728433783985635,0.0002669852318074796,grad_PM25_grid,11.811023622047244,5.511811023622047
2024,9,254,16,8,7.722530314463286e-05,0.00014942254743813502,grad_PM25_grid,6.299212598425197,3.1496062992125986
2024,10,254,35,12,0.0001448332922719671,0.00026414299114272316,grad_PM25_grid,13.779527559055119,4.724409448818897
2024,11,254,22,13,0.00013355160276585734,0.0002335794458078862,grad_PM25_grid,8.661417322834646,5.118110236220472
2024,12,254,36,14,0.00016003932264059618,0.00028054570856071655,grad_PM25_grid,14.173228346456693,5.511811023622047
2020,1,254,35,19,0.0001873447029865903,0.0003395359599393737,adv_proxy_PM25_grid,13.779527559055119,7.480314960629921
2020,2,254,40,24,0.00020970225434037784,0.0004062496837006542,adv_proxy_PM25_grid,15.748031496062993,9.448818897637794
2020,3,254,20,12,0.00013449576644855484,0.00023317277749594718,adv_proxy_PM25_grid,7.874015748031496,4.724409448818897
2020,4,254,13,5,7.065357649654617e-05,0.0001312748431662251,adv_proxy_PM25_grid,5.118110236220472,1.968503937007874
2020,5,254,21,10,0.00010665968382823222,0.0001962714494675759,adv_proxy_PM25_grid,8.26771653543307,3.937007874015748
2020,6,254,24,12,9.842470473780845e-05,0.0001841037581463158,adv_proxy_PM25_grid,9.448818897637794,4.724409448818897
2020,7,254,26,19,0.00013715477774523953,0.0002698771000977882,adv_proxy_PM25_grid,10.236220472440944,7.480314960629921
2020,8,254,29,13,0.00014738562114519234,0.00026650469812032146,adv_proxy_PM25_grid,11.417322834645669,5.118110236220472
2020,9,254,27,14,0.00011496951293316915,0.00023204262304816952,adv_proxy_PM25_grid,10.62992125984252,5.511811023622047
2020,10,254,36,23,0.0001816367423212615,0.0003160624610964349,adv_proxy_PM25_grid,14.173228346456693,9.05511811023622
2020,11,254,18,7,0.00010440960401082567,0.00017245923819219215,adv_proxy_PM25_grid,7.086614173228346,2.7559055118110236
2020,12,254,32,19,0.00016818975937760977,0.0002808369728421492,adv_proxy_PM25_grid,12.598425196850394,7.480314960629921
2021,1,254,22,13,0.0001096920859982263,0.00020444687762260537,adv_proxy_PM25_grid,8.661417322834646,5.118110236220472
2021,2,254,29,16,0.00016209231352210375,0.00026844760199683807,adv_proxy_PM25_grid,11.417322834645669,6.299212598425197
2021,3,254,25,13,0.00014204059958427789,0.000288665168604711,adv_proxy_PM25_grid,9.84251968503937,5.118110236220472
2021,4,254,20,8,7.681210657299385e-05,0.0001831408420408673,adv_proxy_PM25_grid,7.874015748031496,3.1496062992125986
2021,5,254,31,16,0.00014115980942475172,0.00027172532894344443,adv_proxy_PM25_grid,12.204724409448819,6.299212598425197
2021,6,254,38,15,0.00017134788940778068,0.00030138987039518724,adv_proxy_PM25_grid,14.960629921259843,5.905511811023622
2021,7,254,48,30,0.00021149300034649666,0.0003868855592859592,adv_proxy_PM25_grid,18.89763779527559,11.811023622047244
2021,8,254,42,33,0.00020986184594230206,0.0003760026291073393,adv_proxy_PM25_grid,16.53543307086614,12.992125984251969
2021,9,254,54,36,0.00025870422417186185,0.0004679867082134573,adv_proxy_PM25_grid,21.25984251968504,14.173228346456693
2021,10,254,25,9,0.00014807864964427967,0.00027698910558315816,adv_proxy_PM25_grid,9.84251968503937,3.543307086614173
2021,11,254,12,7,0.00011045082224882412,0.00023443762295846348,adv_proxy_PM25_grid,4.724409448818897,2.7559055118110236
2021,12,254,23,5,9.078597885087597e-05,0.0001668536667769271,adv_proxy_PM25_grid,9.05511811023622,1.968503937007874
2022,1,254,24,5,9.45545174352823e-05,0.0001738495544570889,adv_proxy_PM25_grid,9.448818897637794,1.968503937007874
2022,2,254,16,2,7.620930041440401e-05,0.00013179759013252354,adv_proxy_PM25_grid,6.299212598425197,0.7874015748031497
2022,3,254,23,2,7.763379750700013e-05,0.000146297393793128,adv_proxy_PM25_grid,9.05511811023622,0.7874015748031497
2022,4,254,13,2,6.843614286302425e-05,0.0001245165164639167,adv_proxy_PM25_grid,5.118110236220472,0.7874015748031497
2022,5,254,19,6,0.00013463218839438568,0.00022994710067334953,adv_proxy_PM25_grid,7.480314960629921,2.3622047244094486
2022,6,254,17,6,0.00012669903454272963,0.00022616172360498296,adv_proxy_PM25_grid,6.692913385826771,2.3622047244094486
2022,7,254,24,11,0.00010606786520447519,0.0001749596005786965,adv_proxy_PM25_grid,9.448818897637794,4.330708661417323
2022,8,254,31,11,0.00011591850689150045,0.0001902534689105177,adv_proxy_PM25_grid,12.204724409448819,4.330708661417323
2022,9,254,21,7,9.887725938344111e-05,0.00016181813326077025,adv_proxy_PM25_grid,8.26771653543307,2.7559055118110236
2022,10,254,16,4,9.15732600892761e-05,0.0001511900617716189,adv_proxy_PM25_grid,6.299212598425197,1.5748031496062993
2022,11,254,13,2,8.246692450109007e-05,0.00013098786489921857,adv_proxy_PM25_grid,5.118110236220472,0.7874015748031497
2022,12,254,22,10,0.0001040794429739489,0.0001859621527740341,adv_proxy_PM25_grid,8.661417322834646,3.937007874015748
2023,1,254,16,8,9.916782263837082e-05,0.00016480153188892018,adv_proxy_PM25_grid,6.299212598425197,3.1496062992125986
2023,2,254,32,12,0.00013970462866577397,0.00023141687863560283,adv_proxy_PM25_grid,12.598425196850394,4.724409448818897
2023,3,254,16,12,0.00010067957202335302,0.00018949447514569366,adv_proxy_PM25_grid,6.299212598425197,4.724409448818897
2023,4,254,14,1,8.780269118110798e-05,0.00012393156202871093,adv_proxy_PM25_grid,5.511811023622047,0.3937007874015748
2023,5,254,22,12,0.0001255334778760425,0.0001914390203854214,adv_proxy_PM25_grid,8.661417322834646,4.724409448818897
2023,6,254,31,19,0.00017228216948048293,0.00033523997333320844,adv_proxy_PM25_grid,12.204724409448819,7.480314960629921
2023,7,254,35,20,0.00015656117072433085,0.00023504845971262383,adv_proxy_PM25_grid,13.779527559055119,7.874015748031496
2023,8,254,40,17,0.00018621555257966442,0.00034011573945077176,adv_proxy_PM25_grid,15.748031496062993,6.692913385826771
2023,9,254,40,23,0.00016802077098023363,0.0002722857065652718,adv_proxy_PM25_grid,15.748031496062993,9.05511811023622
2023,10,254,34,11,0.00014264274830730922,0.00024203333879103828,adv_proxy_PM25_grid,13.385826771653543,4.330708661417323
2023,11,254,30,11,0.00013335946581637093,0.00022636766176073643,adv_proxy_PM25_grid,11.811023622047244,4.330708661417323
2023,12,254,32,14,0.00014158476528876608,0.0002325165665352036,adv_proxy_PM25_grid,12.598425196850394,5.511811023622047
2024,1,254,44,19,0.00018807619919978828,0.0002811848632300123,adv_proxy_PM25_grid,17.322834645669293,7.480314960629921
2024,2,254,31,12,0.00014802371034477703,0.00022087388656905947,adv_proxy_PM25_grid,12.204724409448819,4.724409448818897
2024,3,254,30,8,0.0001563053192320837,0.00024419056781629044,adv_proxy_PM25_grid,11.811023622047244,3.1496062992125986
2024,4,254,15,3,0.00011658519869855373,0.00016372850079335457,adv_proxy_PM25_grid,5.905511811023622,1.1811023622047243
2024,5,254,17,4,0.00012166583639702226,0.00017156493346030954,adv_proxy_PM25_grid,6.692913385826771,1.5748031496062993
2024,6,254,28,7,0.00014026872969488414,0.00020126373476625804,adv_proxy_PM25_grid,11.023622047244094,2.7559055118110236
2024,7,254,37,14,0.00017646824967760413,0.000307832045206042,adv_proxy_PM25_grid,14.566929133858268,5.511811023622047
2024,8,254,47,26,0.00021567582451770067,0.00039249474455764277,adv_proxy_PM25_grid,18.503937007874015,10.236220472440944
2024,9,254,21,13,0.00011056514530047587,0.0002145891065648759,adv_proxy_PM25_grid,8.26771653543307,5.118110236220472
2024,10,254,36,12,0.00016436550306194117,0.0003004921902348153,adv_proxy_PM25_grid,14.173228346456693,4.724409448818897
2024,11,254,19,12,0.00012976463638113614,0.000228930842115626,adv_proxy_PM25_grid,7.480314960629921,4.724409448818897
2024,12,254,26,10,0.0001442994375855973,0.00025419264661043705,adv_proxy_PM25_grid,10.236220472440944,3.937007874015748
