cell_id,fecha,year,month,Vel_viento_idw,variable,q1,q3,iqr,lower_iqr15,upper_iqr15,lower_iqr30,upper_iqr30,flag_iqr15,flag_iqr30,abs_value,diff_NO2_grid,grad_NO2_grid,adv_proxy_NO2_grid
483,2023-09-01,2023,9,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.002308661986781,,,0.002308661986781
523,2023-09-01,2023,9,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0022072027616959,,,0.0022072027616959
360,2020-01-01,2020,1,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0021341821306396,,,0.0021341821306396
523,2024-08-01,2024,8,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0019943117531205,,,0.0019943117531205
483,2024-07-01,2024,7,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0018841280475584,,,0.0018841280475584
611,2021-08-01,2021,8,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0018193320369398,,,0.0018193320369398
523,2023-07-01,2023,7,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0017970688577772,,,0.0017970688577772
400,2020-02-01,2020,2,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0017655187276273,,,0.0017655187276273
523,2023-06-01,2023,6,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0017650695489128,,,0.0017650695489128
482,2023-09-01,2023,9,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0017336203602189,,,0.0017336203602189
360,2020-03-01,2020,3,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0016973609407325,,,0.0016973609407325
402,2020-02-01,2020,2,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0016763515159483,,,0.0016763515159483
361,2020-02-01,2020,2,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0016426832054815,,,0.0016426832054815
523,2022-04-01,2022,4,,adv_proxy_NO2_grid,3.803252967146723e-06,0.000146698005364675,0.00014289475239752828,-0.0002105388756291457,0.0003610401339609674,-0.00042488100422543814,0.0005753822625572598,True,True,0.0016423651408496,,,0.0016423651408496
