Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presion,Precipitacion,Precipitacion_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_PM25,grad_PM25,adv_proxy_PM25
CIUDAD BOLIVAR,2023-03-01,22.16295774647888,,,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,,,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,-1.184185138956817,0.0003292210808458136,0.0002867409413818376
ENGATIVA,2023-03-01,19.890449750690323,16.57837837837838,12.012528368851402,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9448924731182796,0.9475806451612903,0.9536290322580646,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.3302026474066366,0.00032755579034142614,0.0002852905270715647
FONTIBON,2023-03-01,23.203568769279862,21.061267665228062,30.48064971751412,20.439032258064515,82.9551612903226,0.8837096774193548,,201.53,6.500967741935484,0.9469086021505377,0.9516129032258064,0.8776881720430108,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,0.986365632126752,0.0009933395915449673,0.0008778238100120767
KENNEDY,2023-03-01,31.71929824561404,19.20225988700565,20.135311143270624,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9516129032258064,0.928763440860215,0.9193548387096774,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-25.489581209858645,0.001623555540759167,0.0014140645032418551
PUENTE ARANDA,2023-03-01,18.8028129395218,23.440793201133147,7.988276836158191,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9489247311827956,0.9516129032258064,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,21.96011518889243,0.0014641523671850216,0.0012752294810966316
SAN CRISTOBAL,2023-03-01,18.83994334277621,13.235724331926864,,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9556451612903226,0.5497311827956989,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,8.932238673036963,0.0003613225910263673,0.00031470032121651346
SUBA,2023-03-01,18.69976855002176,16.744797579422954,13.504267525601579,17.007956989247315,85.51924731182795,0.8191397849462366,,156.92999999999998,5.062258064516128,0.9090501792114695,0.9005376344086022,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,0.03572659099562614,0.00021506344344951388,0.00017616702281703192
TEUSAQUILLO,2023-03-01,18.987323943661973,20.97917847025496,,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9489247311827956,,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,4.855069064351511,0.0002884855208879823,0.00025126158270888783
TUNJUELITO,2023-03-01,27.661931818181817,12.66735598227474,15.85272206303725,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.9099462365591398,0.9381720430107529,0.946236559139785,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-13.623740926633399,0.0011213281645653793,0.0009766406594601692
USAQUEN,2023-03-01,16.43392330383481,12.703506097560975,20.3301824212272,18.51451612903226,84.31870967741936,0.8709677419354839,,165.16,5.32774193548387,0.8817204301075269,0.8104838709677419,0.9112903225806452,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,9.099107575743421,0.00035855264236092584,0.0003122877852820967
BARRIOS UNIDOS,2023-04-01,16.571428571428573,14.608479532163743,11.196148148148149,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.95,0.9375,0.9527777777777776,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-1.1899341062640296,0.00017519927581543507,0.0001576209484752864
CIUDAD BOLIVAR,2023-04-01,18.904824561403508,,,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,,,0.95,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,-4.322193363710333,0.0002984019825576537,0.0002684623169743691
ENGATIVA,2023-04-01,16.983352374907437,16.17134328358209,9.841873673860167,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9305555555555556,0.9458333333333333,0.9548611111111112,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,0.2423732461515442,0.0003295388515731382,0.0002964751201319667
FONTIBON,2023-04-01,19.54676599158502,20.637778925131922,,20.387166666666666,83.339,1.026333333333333,,214.26,7.1419999999999995,0.9479166666666667,0.6611111111111111,0.9458333333333333,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.348578055460415,0.0005251624060200957,0.0005389916827119581
KENNEDY,2023-04-01,21.234131736526944,23.041002949852505,16.24948905109489,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9416666666666668,0.9513888888888888,0.9277777777777778,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-5.31517371501387,0.0004919024822139726,0.00044254826649850406
PUENTE ARANDA,2023-04-01,16.46676342525399,18.88097345132743,5.412992700729927,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9416666666666668,0.9513888888888888,0.9569444444444444,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,9.281769346353187,0.0008167087379105346,0.000734765627873511
SAN CRISTOBAL,2023-04-01,13.551824817518249,12.656768558951969,6.217708333333333,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9541666666666668,0.9333333333333332,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,13.25921685828746,0.0005116194048205197,0.0004602869245368609
SUBA,2023-04-01,14.642281768959991,14.96354875282084,10.722693997071742,17.136333333333333,85.46033333333332,0.8695555555555555,,225.11333333333332,7.503777777777777,0.9212962962962963,0.7407407407407408,0.937037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,0.6673516978501954,0.00036582045094225017,0.0003181012054526722
TEUSAQUILLO,2023-04-01,15.074235807860262,18.38424153166421,,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9430555555555556,,0.9541666666666668,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,7.362250564686796,0.0004671813847289441,0.0004203075191278067
TUNJUELITO,2023-04-01,22.373692077727952,14.306317411402157,12.874963396778917,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9013888888888888,0.9486111111111112,0.9291666666666668,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-15.868356253884674,0.0007846261979624619,0.0007059020361002282
USAQUEN,2023-04-01,11.03941605839416,10.26948148148148,18.22258543833581,18.597666666666665,83.93033333333332,0.8996666666666666,,218.01,7.266999999999999,0.9375,0.9347222222222222,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,15.078814540113521,0.0005900905602564637,0.0005308848073773985
BARRIOS UNIDOS,2023-05-01,10.514124293785311,10.250991501416433,8.697185185185186,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.9489247311827956,0.907258064516129,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,0.6470675373308534,0.00013910256593728976,0.00015516666871327354
CIUDAD BOLIVAR,2023-05-01,14.492482269503547,,,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,,,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,-9.835047521220016,0.00031828843397087666,0.00035504561441009405
ENGATIVA,2023-05-01,11.1811797752809,11.284615384615384,10.042313117066293,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8911290322580645,0.6323924731182796,0.6344086021505376,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,2.9517913539861453,0.0005257829291017371,0.0005865023770431635
FONTIBON,2023-05-01,16.16712187900128,19.093691646663878,,20.915,81.98193548387097,1.2701612903225805,,186.25,6.008064516129032,0.92002688172043,0.5349462365591398,0.9502688172043011,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-8.295621005335704,0.0008996499355013563,0.001142700522915029
KENNEDY,2023-05-01,19.21048034934498,12.737240356083085,10.919298245614035,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.9059139784946236,0.9193548387096774,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-14.37637532728759,0.0009125123227717108,0.0010178927781111535
PUENTE ARANDA,2023-05-01,11.194176136363636,17.14874074074074,5.417655571635311,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.907258064516129,0.928763440860215,0.946236559139785,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,11.335804152678762,0.0009647753196473826,0.0010761913081744029
SAN CRISTOBAL,2023-05-01,6.554455445544554,9.376933895921235,4.541830985915492,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.9556451612903226,0.9543010752688172,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,17.238662012154663,0.0006516598076351756,0.0007269160047749798
SUBA,2023-05-01,10.365401281034325,13.444624903258722,5.95878541366278,17.621935483870967,83.74795698924731,1.1010752688172043,,244.49666666666667,7.886989247311828,0.928763440860215,0.9435483870967741,0.942652329749104,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-3.422885589639601,0.000290061114637436,0.0003193791197728327
TEUSAQUILLO,2023-05-01,9.814084507042253,12.663920454545456,,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.946236559139785,,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,8.433168788023467,0.00047441662359504503,0.000529204091739247
TUNJUELITO,2023-05-01,15.893767705382436,11.757001647446458,8.654515050167223,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8158602150537635,0.803763440860215,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-10.722191184894138,0.0008430118285673354,0.0009403660978018857
USAQUEN,2023-05-01,5.978014184397163,6.916232771822359,12.964469453376203,19.260322580645163,81.58612903225807,1.115483870967742,,220.91,7.126129032258064,0.8776881720430108,0.8360215053763441,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,14.126662796909045,0.000576434869599124,0.0006430037997012163
BARRIOS UNIDOS,2023-06-01,5.476190476190476,7.183234421364985,8.10576070901034,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9361111111111112,0.9402777777777778,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,1.2739537926821205,0.00016821807365909806,0.00027004608091407207
CIUDAD BOLIVAR,2023-06-01,10.736671575846833,,,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,,,0.9430555555555556,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,-11.404688462811206,0.0003053286855208082,0.000490154316489404
ENGATIVA,2023-06-01,7.462585034013605,7.912392426850259,10.540199335548172,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8069444444444445,0.8361111111111111,0.8166666666666667,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,0.17736739412281022,0.0006058608693233357,0.0009726086488870615
FONTIBON,2023-06-01,11.953009689876062,14.87608625,,20.131166666666665,79.69266666666667,1.7506666666666666,,123.13,4.104333333333333,0.8784722222222222,0.1416666666666666,0.8513888888888889,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-5.006258139626012,0.0010773240717781081,0.0018860353416595413
KENNEDY,2023-06-01,18.25426356589148,13.452095808383234,7.166006097560975,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9277777777777778,0.9111111111111112,0.8958333333333334,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-26.309649548263895,0.0016503829910542497,0.0026494148283057553
PUENTE ARANDA,2023-06-01,5.104017857142857,15.270441176470587,7.221345029239766,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9444444444444444,0.95,0.9333333333333332,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,19.474245926951628,0.001306676218505307,0.0020976508894405194
SAN CRISTOBAL,2023-06-01,4.305194805194805,6.783257918552036,5.302905198776759,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9208333333333332,0.9083333333333332,0.8555555555555555,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,8.720469374047159,0.0003415833857877704,0.0005483551953179674
SUBA,2023-06-01,6.868295641505326,9.639926547848772,6.727533669003127,16.643,82.24211111111111,1.5762222222222222,,176.92,5.897333333333333,0.8527777777777777,0.8513888888888889,0.837037037037037,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-4.100471219822431,0.00025872076921322165,0.0004078014257843069
TEUSAQUILLO,2023-06-01,5.135922330097087,7.839212328767124,,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8111111111111111,,0.8583333333333333,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,7.125451032918133,0.0003475134972654326,0.0005578750009434411
TUNJUELITO,2023-06-01,11.39611360239163,7.495483870967742,9.168778280542986,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.8611111111111112,0.9208333333333332,0.9291666666666668,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-6.524864578945746,0.001036396552396932,0.0016637619321145415
USAQUEN,2023-06-01,3.565640194489465,4.745552147239263,12.242214532871971,18.427666666666667,79.40100000000001,1.6053333333333333,,151.78,5.059333333333333,0.9055555555555556,0.8027777777777778,0.8569444444444444,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,9.110150568241012,0.00038035266191378114,0.0006105928065922566
BARRIOS UNIDOS,2023-07-01,7.762039660056657,8.269195751138087,11.603181818181818,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.885752688172043,0.8870967741935484,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-2.393635808272774,0.00019103188745470218,0.00032814348409557713
CIUDAD BOLIVAR,2023-07-01,10.472881355932204,,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,,,0.9516129032258064,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,-10.38306088852217,0.00025996482232379733,0.0004465524770562003
ENGATIVA,2023-07-01,7.5504,9.973430656934308,11.21320754716981,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9206989247311828,0.7426075268817205,0.7170698924731183,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,5.676513304117701,0.0006476353115831212,0.0011124703336064905
FONTIBON,2023-07-01,14.321291621589133,16.955473182624115,,20.71483870967742,77.74854838709678,1.6716129032258065,,130.345,4.204677419354839,0.9469086021505377,0.075268817204301,0.9495967741935484,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-16.01036268356533,0.0010155146575983494,0.0016975474050563376
KENNEDY,2023-07-01,13.158730158730158,15.608203677510607,7.843262411347518,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9502688172043012,0.9475806451612904,0.9314516129032258,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-9.020862792063891,0.0007045042084703499,0.0012101564226143914
PUENTE ARANDA,2023-07-01,7.097701149425287,17.05997171145686,6.766053748231967,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9502688172043012,0.9502688172043012,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,7.146343646038371,0.0006123336227762992,0.0010518311423496109
SAN CRISTOBAL,2023-07-01,4.90154711673699,8.098140200286123,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.939516129032258,,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,7.673776734798392,0.00029056303455748483,0.0004991123093608409
SUBA,2023-07-01,7.080800555796099,10.856856714081369,7.389808021521155,16.99021505376344,81.73440860215054,1.6870967741935485,,171.98666666666668,5.547956989247312,0.9448924731182795,0.8754480286738352,0.9502688172043011,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,-0.6632953406649733,0.0001453804365703292,0.0002452708655686522
TEUSAQUILLO,2023-07-01,6.24438202247191,9.332900432900432,,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9314516129032258,,0.956989247311828,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,10.447886363655346,0.0005887503522865064,0.0010113211696534342
TUNJUELITO,2023-07-01,9.036334913112164,10.648206599713056,11.442291371994342,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9368279569892471,0.9502688172043012,0.48723118279569894,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,-1.9510263144440563,0.0005023217873453452,0.0008628591992303107
USAQUEN,2023-07-01,5.266666666666667,5.207132667617689,15.436869565217393,18.774193548387096,78.48967741935483,1.717741935483871,,151.41,4.884193548387096,0.9422043010752688,0.7728494623655914,0.9475806451612904,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,6.593240215852756,0.0002643669541158151,0.00045411420344087594
BARRIOS UNIDOS,2023-08-01,10.123769338959212,9.81909476661952,15.690921985815605,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.9502688172043012,0.9475806451612904,0.9556451612903226,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,-0.8595307120198719,0.0001663498299242383,0.0002647108745213766
CIUDAD BOLIVAR,2023-08-01,11.502133712660028,,,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,,,0.9448924731182796,1.0,1.0,1.0,0.0,1.0,990627.3993600724,987422.5313793835,2.5115481671218163,0.00044821699860666885,0.0007132433722989346
ENGATIVA,2023-08-01,10.968813040345822,14.177003484320558,13.560968316640984,18.86903225806452,76.52032258064517,1.5912903225806452,,131.76,4.250322580645161,0.771505376344086,0.8696236559139785,0.9395161290322581,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,4.865417661611179,0.0007418249094268825,0.0011804587994202619
