Localidad_norm,fecha,PM25,NO2,O3,Temp_media,HR,Vel_viento,Presión,Precipitación,Precipitación_media,Cobertura_NO2,Cobertura_O3,Cobertura_PM25,Cobertura_Temp,Cobertura_HR,Cobertura_Viento,Cobertura_Presion,Cobertura_Precip,cx,cy,diff_NO2,grad_NO2,adv_proxy_NO2
SUBA,2020-08-01,8.799716696853611,8.577675840978593,12.766885780978003,16.105806451612903,82.11290322580645,1.0829032258064517,,135.495,4.3708064516129035,0.8790322580645161,0.9556451612903226,0.9495967741935484,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,4.813968066319708,0.00027447266044630593,0.0002972273293929836
TEUSAQUILLO,2020-08-01,7.771549295774648,,7.355539971949509,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,,0.9583333333333334,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2020-08-01,17.338732394366197,4.471549295774648,,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,0.5087365591397849,0.696236559139785,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,22.19466442525871,0.0018988525799168432,0.002117526893152428
USAQUEN,2020-08-01,9.40197461212976,,,18.786129032258064,77.94483870967741,1.1151612903225807,,121.34,3.914193548387097,,0.3844086021505376,0.952956989247312,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2020-09-01,10.250224215246636,14.25478645066274,12.95,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9430555555555556,0.9388888888888888,0.9291666666666668,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,7.002069424890621,0.0005172242807066068,0.0005865323343212921
ENGATIVA,2020-09-01,10.398104956268222,15.964212076583213,10.434110787172012,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9430555555555556,0.9527777777777776,0.9527777777777776,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-1.1311739343877445,0.0002259556191409981,0.0002562336721058918
FONTIBON,2020-09-01,16.853914327917284,16.54246376811594,16.811014492753625,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9583333333333334,0.9583333333333334,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,2.302744950908515,0.000337101870743117,0.00038227352142269466
KENNEDY,2020-09-01,18.303571428571427,19.423460410557183,19.125766871165645,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9472222222222222,0.9055555555555556,0.9333333333333332,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-17.175231739470167,0.0009338467500848314,0.0010589822145961986
PUENTE ARANDA,2020-09-01,19.753846153846155,19.54743024963289,7.877729257641922,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.9458333333333332,0.9541666666666668,0.9388888888888888,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-14.66614461425604,0.0013796933348705328,0.001564572241743184
SAN CRISTOBAL,2020-09-01,6.595324283559577,,12.337246376811596,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,,0.9583333333333334,0.9208333333333332,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2020-09-01,11.07511278195489,11.030338733431517,12.688284178391864,16.24583333333333,80.5945,1.056,,142.87,4.762333333333334,0.9430555555555556,0.9479166666666667,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,8.158321060382919,0.0004633177513396181,0.0004892635454146367
TEUSAQUILLO,2020-09-01,9.237164179104475,,8.67311046511628,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,,0.9555555555555556,0.9305555555555556,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2020-09-01,11.342028985507246,5.005255474452555,12.73827751196172,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,0.8173611111111111,0.8708333333333333,0.8006944444444445,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,28.960379711284965,0.002491342078909171,0.0028251819174829997
USAQUEN,2020-09-01,10.210526315789474,,18.90377643504532,18.94533333333333,76.04299999999999,1.134,,119.27,3.975666666666667,,0.9194444444444444,0.95,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2020-10-01,10.33487031700288,14.10394366197183,15.534045801526716,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.9543010752688172,0.8803763440860215,0.9327956989247312,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,7.817763364389442,0.0005955937540355189,0.0007590938458691403
ENGATIVA,2020-10-01,9.447875354107648,16.913661971830987,13.678340365682136,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.7217741935483871,0.9556451612903226,0.7204301075268816,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-3.137003877195763,0.0002919604423960702,0.0003721082928731849
FONTIBON,2020-10-01,17.105516265912307,16.58637640449438,18.529073033707867,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.956989247311828,0.956989247311828,0.9502688172043012,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,1.8042377947181052,0.00017674788802477366,0.00022526803405996151
KENNEDY,2020-10-01,18.043661971830986,18.06332863187588,20.170524691358025,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.952956989247312,0.8709677419354839,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-7.453184512767139,0.0005278254879577852,0.0006727220977165191
PUENTE ARANDA,2020-10-01,18.587752161383285,19.111988716502115,10.762978723404254,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.952956989247312,0.9475806451612904,0.9327956989247312,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-9.122212539264344,0.0008676583331911632,0.0011058445401413825
SAN CRISTOBAL,2020-10-01,10.567402376910016,,15.3328190743338,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.5631720430107527,0.9583333333333334,0.7916666666666666,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,,,
SUBA,2020-10-01,10.62061589188309,11.42470930232558,14.966160209781126,16.352096774193548,78.0666129032258,1.1324193548387096,,55.995,1.806290322580645,0.7331989247311828,0.9435483870967742,0.9422043010752688,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,8.168187029151657,0.00047161295826588916,0.0005340636419330335
TEUSAQUILLO,2020-10-01,9.68206599713056,,18.67074829931973,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,,0.7903225806451613,0.9368279569892471,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2020-10-01,20.119658950467276,11.038436261864005,16.73679775280899,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.948252688172043,0.956989247311828,0.9543010752688172,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,15.098444824649984,0.001306728258481387,0.001665446241696761
USAQUEN,2020-10-01,7.9871387283237,,21.85768688293371,19.17096774193548,72.35612903225807,1.274516129032258,,60.73,1.959032258064516,0.571236559139785,0.952956989247312,0.9301075268817204,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2020-11-01,17.50541727672035,18.59384164222874,11.12606149341142,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9472222222222222,0.9486111111111112,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,5.899393812453148,0.0004256960767292079,0.0003438205313049569
ENGATIVA,2020-11-01,16.312273966855464,19.532837330828755,10.643168604651162,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.88125,0.9555555555555556,0.9104166666666667,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-3.292573760169514,0.00038363816504310554,0.00030985175796648156
FONTIBON,2020-11-01,20.59190404797601,17.179259259259258,18.217536231884058,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9375,0.9583333333333334,0.9263888888888888,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,3.2013261115803147,0.00037751312841547644,0.00030490477005023315
KENNEDY,2020-11-01,23.7014598540146,18.027007299270075,17.664139941690962,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9513888888888888,0.9527777777777776,0.9513888888888888,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-0.08666111912988583,0.0006818602487418144,0.0005507157942338055
PUENTE ARANDA,2020-11-01,27.829428989751097,23.55423976608187,7.659679767103348,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.95,0.9541666666666668,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-15.820610479554457,0.0015410433612203101,0.0012446493547456038
SAN CRISTOBAL,2020-11-01,17.059084194977842,18.37481590574374,8.413828238719068,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9430555555555556,0.9541666666666668,0.9402777777777778,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,0.06546970793359819,0.0005962706173872425,0.00048158790197642954
SUBA,2020-11-01,15.6628369519614,12.549045521292216,12.008224163027657,16.488833333333332,84.29916666666668,0.6458333333333333,,60.455,2.0151666666666666,0.84375,0.9541666666666668,0.9395833333333332,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,17.343192044217346,0.0007320519669553969,0.0004727835619920271
TEUSAQUILLO,2020-11-01,17.16442166910688,,,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,,0.6791666666666667,0.9486111111111112,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2020-11-01,26.061518424883168,13.26086175333921,10.03035439137134,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9541666666666666,0.9013888888888888,0.9520833333333334,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,20.173477711078057,0.0010987353251783302,0.000887411897635698
USAQUEN,2020-11-01,13.164814814814816,16.8636496350365,12.908516886930984,18.61133333333333,81.52933333333334,0.8076666666666666,,71.11,2.3703333333333334,0.9513888888888888,0.9458333333333332,0.9,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,0.08477558924021444,0.0003929473403994365,0.00031737046859594485
BARRIOS UNIDOS,2020-12-01,14.112998522895126,17.019590643274853,12.225693430656936,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9193548387096774,0.9206989247311828,0.9099462365591398,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,1.4979093567251454,0.0002668162843806408,0.00023221623718031254
ENGATIVA,2020-12-01,15.631635172773269,18.5175,11.865588235294116,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.808467741935484,0.913978494623656,0.8286290322580645,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-1.0988636382926344,0.00018427414298929055,0.00016037794767261482
FONTIBON,2020-12-01,21.070424597364568,18.91654571843251,18.65878084179971,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9260752688172044,0.9260752688172044,0.918010752688172,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,-0.5922269508837132,6.852742913950293e-05,5.964096897367062e-05
KENNEDY,2020-12-01,25.46696035242291,18.723364485981307,21.59093567251462,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.8629032258064516,0.9193548387096774,0.9153225806451613,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-7.4607086158489455,0.0006146081031579808,0.0005349073104258814
PUENTE ARANDA,2020-12-01,26.21348973607038,,7.95131195335277,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.7083333333333334,0.922043010752688,0.9166666666666666,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,,,
SAN CRISTOBAL,2020-12-01,12.564963503649636,14.63536231884058,12.298318042813456,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9274193548387096,0.8790322580645161,0.9206989247311828,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,-3.5658876811594205,0.00043077943031201503,0.00037491706547800534
SUBA,2020-12-01,14.432321544602246,8.741903171953254,12.445847851335657,16.75790322580645,80.2425806451613,0.802258064516129,,100.69999999999999,3.2483870967741937,0.771505376344086,0.8333333333333333,0.8279569892473118,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,19.872662059001698,0.0007770145251775332,0.0006233661690698468
TEUSAQUILLO,2020-12-01,13.86360856269113,,,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,,0.6612903225806451,0.8790322580645161,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2020-12-01,25.85714285714286,11.069474637681159,12.759649122807016,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9153225806451613,0.842741935483871,0.9032258064516128,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,11.219777529459568,0.0008123363899734555,0.000706994703273672
USAQUEN,2020-12-01,7.656568778979907,10.561280931586609,15.972634643377004,19.31935483870968,74.79225806451613,0.8703225806451613,,113.99,3.677096774193549,0.9233870967741936,0.9233870967741936,0.8696236559139785,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,12.595151020468279,0.0005844888867576403,0.000508693876281327
BARRIOS UNIDOS,2021-01-01,13.493515850144092,13.118945868945868,14.209738372093025,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9435483870967742,0.9247311827956988,0.9327956989247312,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.373134759255397,0.0007377315539091774,0.0007891347847622038
ENGATIVA,2021-01-01,16.201449401988196,17.663702553485162,13.570622286541244,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.8870967741935484,0.928763440860215,0.8655913978494624,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-4.544756684539294,0.0008095383652813111,0.0008659449094428475
FONTIBON,2021-01-01,18.7778603268945,,17.479357798165136,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.2163978494623656,0.8790322580645161,0.9045698924731184,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,
KENNEDY,2021-01-01,22.07692307692308,18.709014084507043,21.411637931034484,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9543010752688172,0.935483870967742,0.9435483870967742,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-4.255048372037587,0.00035149674404467176,0.00037598813008133276
PUENTE ARANDA,2021-01-01,22.123850574712645,17.94732394366197,8.48095909732017,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9543010752688172,0.952956989247312,0.935483870967742,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-1.9699779495023702,0.00033579205069737123,0.0003591891742298332
SAN CRISTOBAL,2021-01-01,10.833570412517782,13.398286604361372,15.676544943820224,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.8629032258064516,0.956989247311828,0.9448924731182796,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,6.366406588253755,0.00036217141220686716,0.0003874065815735392
SUBA,2021-01-01,13.708853768953855,11.008709677419354,14.28238993710692,16.999677419354843,77.15193548387097,1.0325806451612902,,100.72333333333334,3.249139784946237,0.6200716845878137,0.7963709677419355,0.7087813620071685,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,7.405106960794438,0.00042249615117266197,0.0004362613483560293
TEUSAQUILLO,2021-01-01,12.148710601719197,,20.76741573033708,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,,0.8373655913978495,0.9381720430107529,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2021-01-01,14.544034090909092,15.215655853314528,14.885674157303372,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.952956989247312,0.956989247311828,0.8454301075268817,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,4.407657072586801,0.00042598776829157675,0.00045566949666286076
USAQUEN,2021-01-01,7.496084337349397,9.64858757062147,16.004384724186703,18.83806451612904,73.38612903225807,1.0696774193548386,,105.14,3.3916129032258064,0.9516129032258064,0.9502688172043012,0.8924731182795699,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,12.845595387985977,0.00045488782750941907,0.00048658323742620436
BARRIOS UNIDOS,2021-02-01,14.644918032786885,13.92780487804878,13.082026143790848,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9151785714285714,0.9107142857142856,0.9077380952380952,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,11.39426789318492,0.0008624794086589266,0.0009006749253281077
ENGATIVA,2021-02-01,16.40124700365293,17.744904292266497,14.01846635367762,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9144345238095237,0.9508928571428572,0.9427083333333333,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-3.817099414217717,0.0006799238406786799,0.0007100347536230215
FONTIBON,2021-02-01,19.87007874015748,,,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.6220238095238095,0.6651785714285714,0.9449404761904762,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,,,
KENNEDY,2021-02-01,24.52280701754385,19.522115384615383,21.708038585209003,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.9285714285714286,0.925595238095238,0.9330357142857144,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,1.982857972400602,0.00041152291686639156,0.0004297475031847604
PUENTE ARANDA,2021-02-01,24.403935599284434,21.504973357015984,8.071688741721855,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.8377976190476191,0.8988095238095238,0.8318452380952381,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-1.982857972400602,0.00041152291686639156,0.0004297475031847604
SAN CRISTOBAL,2021-02-01,14.87912087912088,14.44587869362364,14.260403726708075,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.956845238095238,0.9583333333333334,0.9479166666666666,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,7.059094663392344,0.0007833285724937562,0.0008180188378470513
SUBA,2021-02-01,15.723123034591195,11.539279431478962,13.227888827048492,17.765000000000004,78.28178571428572,0.9721428571428573,,97.60000000000001,3.4857142857142858,0.8621031746031745,0.9419642857142857,0.8650793650793651,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,8.594150307357355,0.0005022702313988985,0.00048827841780992926
TEUSAQUILLO,2021-02-01,15.862677165354327,,13.814104595879558,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,,0.9389880952380952,0.9449404761904762,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
TUNJUELITO,2021-02-01,27.019713261648747,,14.030365659777424,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.3616071428571428,0.9360119047619048,0.9300595238095237,1.0,1.0,1.0,0.0,1.0,993510.4897483994,997638.3325117284,,,
USAQUEN,2021-02-01,8.627526132404181,,15.483255086071988,19.62071428571429,74.44678571428572,1.0442857142857145,,98.38,3.5135714285714283,0.7366071428571429,0.9508928571428572,0.8541666666666666,1.0,1.0,1.0,0.0,1.0,1005505.5080440022,1016114.784772832,,,
BARRIOS UNIDOS,2021-03-01,16.124881141045957,16.9851904090268,12.660028248587569,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.952956989247312,0.9516129032258064,0.8481182795698925,1.0,1.0,1.0,0.0,1.0,1000438.9545418106,1008112.973077683,9.887186492463723,0.0007535983577905809,0.0007023050502119317
ENGATIVA,2021-03-01,17.427263610315187,20.555887921204345,14.364073550212163,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.9536290322580645,0.9502688172043012,0.946236559139785,1.0,1.0,1.0,0.0,1.0,996041.4771692234,1011602.8590215645,-6.754843120058318,0.0007238968464200927,0.0006746251578411767
FONTIBON,2021-03-01,21.42385185185185,17.371742313323573,15.663836017569546,20.80209677419355,77.71564516129033,0.915483870967742,,133.64,4.310967741935484,0.918010752688172,0.918010752688172,0.5504032258064516,1.0,1.0,1.0,0.0,1.0,993049.7034200324,1009066.0409648584,7.482883520545901,0.0007988886159684649,0.0007313696426188721
KENNEDY,2021-03-01,25.095778748180493,21.6704802259887,19.67012987012987,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.9516129032258064,0.9314516129032258,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,991660.3857957564,1003776.4359295673,-2.667538749340853,0.0005622781963967023,0.0005240070030290559
PUENTE ARANDA,2021-03-01,27.19553158705701,23.301679389312977,7.461926605504588,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.8803763440860215,0.8790322580645161,0.8723118279569892,1.0,1.0,1.0,0.0,1.0,996219.2899711643,1002216.689767894,-1.6311991633242755,0.0003385395459607854,0.00031549701557442226
SAN CRISTOBAL,2021-03-01,16.152974504249293,16.94098591549296,13.17830985915493,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,0.9543010752688172,0.9543010752688172,0.9489247311827956,1.0,1.0,1.0,0.0,1.0,1001269.0128432276,994752.74948143,6.360693473820017,0.0007058288883355718,0.0006577869865811184
SUBA,2021-03-01,16.463987768148527,11.951807228915662,13.711433372296902,17.08451612903226,81.76677419354839,0.8765591397849463,,124.16333333333334,4.005268817204302,0.7558243727598567,0.9435483870967742,0.8561827956989246,1.0,1.0,1.0,0.0,1.0,1000184.3919040437,1018467.8222482742,14.215051456164273,0.0005527617350051441,0.00048452835094214353
TEUSAQUILLO,2021-03-01,16.084861717612807,,13.709155937052934,18.69483870967742,79.48903225806451,0.9319354838709678,,132.12,4.261935483870968,,0.939516129032258,0.9233870967741936,1.0,1.0,1.0,0.0,1.0,999083.3876167,1004973.201652838,,,
